 objectid,premises_name, long, lat, lga
50,EASTWOOD GOLF CLUB,145.3148001,-37.83546949,MAROONDAH
51,MORWELL GOLF CLUB,146.428063,-38.209416,LATROBE
52,CULGOA GOLF CLUB,143.108261,-35.717177,BULOKE
53,LORNE COUNTRY CLUB,143.9760937,-38.52776309,SURF COAST
54,PARK HOTEL,143.7399575,-37.04426035,CENTRAL GOLDFIELDS
55,TATONG TAVERN,146.107717,-36.729721,BENALLA
56,WARRNAMBOOL GOLF CLUB,142.4588401,-38.3897851,WARRNAMBOOL CITY
57,WOODLANDS GOLF CLUB,145.1009011,-37.99649048,KINGSTON CITY
58,SOUTHERN GOLF CLUB LTD.,145.139414,-37.994326,KINGSTON CITY
59,BOORT GOLF CLUB,143.6928853,-36.12469053,LODDON
60,COMMONWEALTH GOLF CLUB,145.0877287,-37.9309688,KINGSTON CITY
61,WARRACKNABEAL GOLF CLUB,142.4088991,-36.231144,YARRIAMBIACK
62,THE NATIONAL GOLF CLUB,145.159297,-38.132347,FRANKSTON
63,PENINSULA KINGSWOOD COUNTRY GOLF CLUB,145.1246068,-37.9781286,KINGSTON CITY
64,COURT JESTER HOTEL,144.9931823,-37.85056827,STONNINGTON
65,EDITHVALE-ASPENDALE FOOTBALL & CRICKET CLUB,145.1079297,-38.0322219,KINGSTON CITY
66,COLLEGE LAWN HOTEL,144.98725,-37.848868,STONNINGTON
67,KEYSBOROUGH GOLF CLUB,145.1495795,-38.01153788,GREATER DANDENONG CITY
68,MORWELL BOWLING CLUB,146.3934597,-38.24194145,LATROBE
69,THE WOOLI GENERAL,145.3386629,-38.53389594,BASS COAST SHIRE
70,SHEPPARTON GOLF CLUB,145.3644439,-36.35872133,GREATER SHEPPARTON CITY
71,FAWKNER RSL SUB-BRANCH,144.9634774,-37.71523034,MORELAND
72,BRIGHTON GOLF CLUB,145.019827,-37.923379,BAYSIDE
73,NORTHERN GOLF CLUB,144.931276,-37.706853,MORELAND
74,YARRA YARRA GOLF CLUB,145.0767802,-37.93182876,GLEN EIRA CITY
75,LATROBE GOLF CLUB,145.0363039,-37.78301739,YARRA
76,LAMARO'S CAFE BAR DINING ROOM,144.9605938,-37.83856023,PORT PHILLIP CITY
77,FOODWORKS SHEPPARTON,145.4005581,-36.39926986,GREATER SHEPPARTON CITY
78,FITZROY VICTORIA BOWLING AND SPORTS CLUB,144.9798039,-37.79044927,YARRA
79,KORUMBURRA BOWLING CLUB,145.819319,-38.429121,SOUTH GIPPSLAND
80,BAIRNSDALE GOLF CLUB,147.6860751,-37.90645936,EAST GIPPSLAND
81,MOE GOLF CLUB,146.309896,-38.165917,LATROBE
82,ROSSDALE GOLF CLUB,145.1120358,-38.02890316,KINGSTON CITY
83,HAMILTON GOLF CLUB INC,142.0444871,-37.74801176,SOUTHERN GRAMPIANS SHIRE
84,THE PEEL HOTEL,144.9869058,-37.80173118,YARRA
85,MERBEIN GOLF CLUB,142.077399,-34.202556,MILDURA
86,ASTRA BAR & RESTAURANT,147.2770395,-36.8643234,FALLS CREEK ALPINE RESORT (UNINC)
87,CHICHI RESTAURANT,144.891621,-37.737268,MOONEE VALLEY CITY
88,LIQUORLAND,144.5238581,-38.26772184,GREATER GEELONG
89,AZZURRA TRATTORIA,144.3572698,-38.15422901,GREATER GEELONG
90,RED CORNER CAFE,145.053971,-37.9594553,KINGSTON CITY
91,CITY OVAL HOTEL,143.839854,-37.55783795,BALLARAT CITY
92,ONX CAFE,145.107306,-38.000708,KINGSTON CITY
93,FRANKSTON INTERNATIONAL MOTEL,145.123868,-38.137986,FRANKSTON
94,LONA PINTXOS BAR,144.9782504,-37.86671923,PORT PHILLIP CITY
95,FIRST AND LAST HOTEL,144.9624547,-37.71892429,MORELAND
96,ROYAL OAK HOTEL,143.8484814,-37.56927145,BALLARAT CITY
97,LORNE AQUATIC & ANGLING CLUB,143.985004,-38.548228,SURF COAST
98,FRANGOS & FRANGOS,144.1421192,-37.34324285,HEPBURN SHIRE
99,MR. & MRS. P.,145.002796,-37.905708,BAYSIDE
100,THE ANGEL TAVERN,145.0279581,-37.86588199,STONNINGTON
101,ARLBERG HOUSE HOTEL,146.4434609,-37.14589947,MOUNT BULLER ALPINE RESORT (UNINC)
102,EILDON WATERS RESTAURANT AND BAR,145.825534,-37.25506,MURRINDINDI
103,BLACKBURN RETURNED SERVICEMENS MEMORIAL CLUB,145.149352,-37.82099335,WHITEHORSE CITY
104,MARINE HOTEL,144.9911297,-37.91318611,BAYSIDE
105,WERRIBEE RSL SUB-BRANCH,144.66475,-37.900572,WYNDHAM CITY
106,THE GRANGE AT LANCEFIELD,144.7371413,-37.28021184,MACEDON RANGES
107,VALLEY VIEW LODGE,147.147442,-36.72484035,ALPINE
108,MOE HOTEL,146.261884,-38.17748775,LATROBE
109,GOLDEN CITY HOTEL,143.8535308,-37.56182096,BALLARAT CITY
110,PYRENEES HOTEL,143.514541,-37.275407,PYRENEES
111,MERRIJIG INN,142.2399652,-38.38815179,MOYNE
112,SAN MARCO IN LAMIS SOCIAL CLUB,144.9730866,-37.79501386,MELBOURNE
113,BAYSWATER SUB BRANCH R S L,145.257705,-37.842637,KNOX CITY
114,"BWS - BEER, WINE, SPIRITS",145.113508,-37.773989,MANNINGHAM
115,THE NAKED TREE,146.004796,-36.0102755,MOIRA
116,RYDGES GEELONG,144.356578,-38.151309,GREATER GEELONG
117,JUNOON INDIAN RESTAURANT,145.0266894,-37.85612993,STONNINGTON
118,DANDENONG RANGES RSL SUB-BRANCH,145.3531088,-37.86239925,YARRA RANGES
119,ANNAKUT THALI,144.6565619,-37.90371865,WYNDHAM CITY
120,WOODBERRY CAFE,144.526913,-37.356414,MACEDON RANGES
121,WESTVALE SOCCER CLUB,144.799523,-37.7471307,BRIMBANK CITY
122,null,145.183035,-37.921976,MONASH CITY
123,CARLUCCI'S OF TEMPLESTOWE,145.1298988,-37.7571755,MANNINGHAM
124,THE GRANDE RECEPTION,145.010792,-37.648662,WHITTLESEA
125,CROATIAN CATHOLIC CENTRE ARDEER,144.792552,-37.784071,BRIMBANK CITY
126,CLAYPOT KINGDOM,145.119708,-37.850265,WHITEHORSE CITY
127,GEMBROOK RSL SUB BRANCH INC,145.545569,-37.952151,CARDINIA
128,HOLMESGLEN INSTITUTE OF TAFE,145.1725651,-37.88981292,MONASH CITY
129,BLACK SQUIRREL CAFE,145.0045109,-37.95196213,BAYSIDE
130,HEIDELBERG FOODSTORE,145.042687,-37.749103,BANYULE
131,BOPHA DEVI,144.8910272,-37.81696539,MARIBYRNONG CITY
132,EDINA AT THE WATERFRONT,144.6517547,-38.1144406,GREATER GEELONG
133,MILDURA URBAN FIRE BRIGADE,142.163512,-34.189072,MILDURA
134,KAROVA LOUNGE,143.8593781,-37.56058815,BALLARAT CITY
135,THAI TIKI HUT RESTAURANT,144.9995299,-37.7635466,DAREBIN
136,WERRIBEE PARK NATIONAL EQUESTRIAN CENTRE INC,144.6783348,-37.9267682,WYNDHAM CITY
137,PEPPER PEPPER CHINESE,145.0790762,-37.65714523,WHITTLESEA
138,NYAH OASIS,143.378148,-35.175343,SWAN HILL
139,SEBASTIAN'S CAFE BAR,143.8583786,-37.55997831,BALLARAT CITY
140,ROSEDALE SUPERMARKET,146.788219,-38.151749,WELLINGTON
141,SANGEM TANDOORI INDIAN RESTAURANT,144.904778,-37.86354836,HOBSONS BAY
142,THE COLLECTION BAR & GRILL,145.002225,-37.819105,YARRA
143,ANDREWS CHICKEN JOINT,143.9750363,-38.54121255,SURF COAST
144,SANTOS CAFE RESTAURANT & BAR,144.984156,-37.800962,YARRA
145,SIX SISTERS AND A PIGEON,147.9929674,-37.8792055,EAST GIPPSLAND
146,THE GARDEN OF GOOD & EVIL,145.056291,-37.96691,KINGSTON CITY
147,THE EMERALD ELEPHANT,144.941329,-37.839332,PORT PHILLIP CITY
148,THE ROTUNDA,144.893995,-37.868285,HOBSONS BAY
149,KAM'S CHINESE RESTAURANT,143.5602801,-35.342524,SWAN HILL
150,GOLD LEAF RESTAURANT,145.1509508,-37.951084,GREATER DANDENONG CITY
151,CAFE PALMS,144.911235,-37.746765,MOONEE VALLEY CITY
152,COYOTES BAR,145.9291435,-38.16289389,BAW BAW SHIRE
153,HARRIETVILLE CRICKET CLUB,147.060457,-36.894354,ALPINE
154,VIC AT SEASONS,144.6777172,-37.46342331,MACEDON RANGES
155,"BOOSEY CREEK CAFE, TAVERN AND RECEPTION CENTRE",145.6893773,-36.07952929,MOIRA
156,TRUFFLES CAFE/DELI,144.10727,-38.458621,SURF COAST
157,PIZZA NOSTRA,145.2305845,-36.43995334,GREATER SHEPPARTON CITY
158,WILLIAMSTOWN MUSSELS,144.904976,-37.86349,HOBSONS BAY
159,DOWNUNDER CURRY,144.999024,-37.768088,DAREBIN
160,THE REVELLERS BAR,144.993998,-37.848983,STONNINGTON
161,THE MINT RESTAURANT AND WINE BAR,144.9569178,-37.81221735,MELBOURNE
162,MELBOURNE Q GOURMET FOODS,144.9898045,-37.78869478,YARRA
163,SHI RA NUI RESTAURANT,145.1656414,-37.87891437,MONASH CITY
164,SEVILLE BUTCHERS,145.458845,-37.7777263,YARRA RANGES
165,THAI ROSY RESTAURANT,144.8753945,-38.36401386,MORNINGTON PENINSULA SHIRE
166,SALTWATER GRILL,144.9553807,-37.84126109,PORT PHILLIP CITY
167,AUSTRALIAN WESTERN THRACE TURKISH ASSOCIATION OF VICTORIA,144.9896076,-37.85414419,STONNINGTON
168,ELFRESCO DELI CAFE,145.039144,-37.918665,GLEN EIRA CITY
169,MOCHA JO'S,145.163285,-37.880845,MONASH CITY
170,LA ROCHE CAFE,144.980401,-37.869549,PORT PHILLIP CITY
171,GYPSY GARDENS RECEPTIONS,146.892879,-36.108697,WODONGA RURAL CITY
172,CANN VALLEY MOTEL,149.1519672,-37.56624199,EAST GIPPSLAND
173,ROOM 680,145.03597,-37.820827,BOROONDARA
174,PORT OF CALL,141.60599,-38.3489145,GLENELG
175,CAFE NAVONA,145.2398683,-37.8687605,KNOX CITY
176,GIPI'S PIZZA RESTAURANT,145.003973,-37.736855,DAREBIN
177,CHAMPIONS IGA WHITTLESEA,145.1179,-37.5139,WHITTLESEA
178,IVANHOE CHINESE RESTAURANT,145.0405988,-37.77029156,BANYULE
179,MADCOWES CAFE & FOODSTORE,145.2378139,-38.44822424,BASS COAST SHIRE
180,INDIAN BY NATURE,145.3601429,-37.8484617,YARRA RANGES
181,null,145.123856,-37.818879,WHITEHORSE CITY
182,LA PORCHETTA BERWICK,145.3008,-38.022765,CASEY
183,TI TREE VILLAGE,144.51754,-38.26911795,GREATER GEELONG
184,POREPUNKAH PINES TOURIST RESORT,146.9093,-36.700683,ALPINE
185,BACK POCKET LITTLE LONSDALE,144.9561532,-37.8138262,MELBOURNE
186,PHEASANT CREEK LICENSED SUPERMARKET,145.2882162,-37.4782649,MURRINDINDI
187,HIGH BAR,144.9929019,-37.85320949,STONNINGTON
188,REPUBLICA ST KILDA BEACH,144.9714991,-37.86502595,PORT PHILLIP CITY
189,MOONBEAM COTTAGES,143.309669,-36.977198,PYRENEES
190,THE JAVA LOUNGE (VIC),143.8583489,-37.56013408,BALLARAT CITY
191,BONDSTORE,144.9637957,-37.8218593,MELBOURNE
192,GRAND CENTRAL B&B COBDEN,143.0773176,-38.32948565,CORANGAMITE
193,null,144.9642428,-37.81517396,MELBOURNE
194,null,145.06839,-37.814418,BOROONDARA
195,NAKHON THAI RESTAURANT,145.135961,-38.04517,KINGSTON CITY
196,SPOONFUL,145.006195,-37.853441,STONNINGTON
197,CLASSIC CINEMA,145.000773,-37.8838418,GLEN EIRA CITY
198,EAGLE RIDGE GOLF COURSE,144.868592,-38.39824,MORNINGTON PENINSULA SHIRE
199,THE BARN LIVE,145.2836558,-37.83549566,KNOX CITY
200,TGI FRIDAY'S,145.0219701,-37.6542033,WHITTLESEA
201,FOODWORKS NEWMARKET,144.930421,-37.788053,MOONEE VALLEY CITY
202,IGA EVERYDAY SUPERMARKET (NORTH MELBOURNE),144.9414757,-37.79522249,MELBOURNE
203,LETHBRIDGE CRICKET CLUB,144.13372,-37.966652,GOLDEN PLAINS
204,ALL 4 U CAFE & BAR,144.9532721,-37.81361479,MELBOURNE
205,TINKER NORTHCOTE,144.9979728,-37.77341445,DAREBIN
206,SYKES KAROONDA PARK,148.266687,-37.218994,EAST GIPPSLAND
207,SKYE CRICKET CLUB,145.218982,-38.120101,FRANKSTON
208,DUNOLLY FRIENDLY GROCER,143.731399,-36.85956105,CENTRAL GOLDFIELDS
209,DUNDAS AND FAUSETT CAFE,144.9546706,-37.84135535,PORT PHILLIP CITY
210,BEMBRIDGE GOLF COURSE,145.236717,-38.225454,MORNINGTON PENINSULA SHIRE
211,THE WESTIN MELBOURNE,144.9672758,-37.81548755,MELBOURNE
212,THE QUARTER CAFE,144.9654783,-37.81704274,MELBOURNE
213,ALLPEOPLE CHINESE RESTAURANT,145.132763,-37.852335,WHITEHORSE CITY
214,SICILIAN'S,142.9287764,-37.2844511,ARARAT RURAL CITY
215,CAFE TO GO GO,144.3654939,-38.14987181,GREATER GEELONG
216,GEELONG FOOTBALL SOCIAL CLUB,144.353117,-38.1576,GREATER GEELONG
217,PARTYRIDE,144.83453,-37.752093,BRIMBANK CITY
218,T.A.I.N. (AUSTRALIA),145.058064,-37.944414,KINGSTON CITY
219,DOC'S LIQUOR,145.235635,-37.794427,MAROONDAH
220,ROBOT SUSHI & BAR,144.963903,-37.81725205,MELBOURNE
221,null,144.984123,-37.798438,YARRA
222,CAFE ESPRESSO,145.0083265,-37.84118923,STONNINGTON
223,"BORSCH, VODKA & TEARS",144.993128,-37.852131,STONNINGTON
224,TRINITY COLLEGE,144.9593034,-37.78399678,MELBOURNE
225,HAMPTON LIFE SAVING CLUB,144.993686,-37.9328673,BAYSIDE
226,THE WILLOW GROVE GENERAL STORE,146.1797448,-38.07333143,BAW BAW SHIRE
227,TINA'S NOODLE KITCHEN,144.964851,-37.812444,MELBOURNE
228,BWS LIQUOR,146.004195,-36.01762545,MOIRA
229,NAMBROK TENNIS CLUB,146.8533495,-38.0707798,WELLINGTON
230,CLOCKTOWER CENTRE,144.9247872,-37.76585335,MOONEE VALLEY CITY
231,PALM SUGAR THAI CUISINE,145.000436,-37.818903,YARRA
232,ROSEFORDE,145.268259,-38.096092,CASEY
233,HOT HONEY,144.9636874,-37.8508097,PORT PHILLIP CITY
234,ARMADALE IGA X-PRESS PLUS LIQUOR,145.01167,-37.854473,STONNINGTON
235,BERWICK CITY COUGARS BASEBALL CLUB,145.327459,-38.030748,CASEY
236,ROSES ONLY,144.947924,-37.80867409,MELBOURNE
237,FERLA SOCIAL CLUB,144.96545,-37.749218,MORELAND
238,CENTENARY PARK GOLF COURSE,145.1756218,-38.1331463,FRANKSTON
239,TASTE DUMPLING,145.1178854,-37.85009163,WHITEHORSE CITY
240,THE E LOUNGE,144.9995593,-37.81029245,YARRA
241,LANES EDGE CAFE & BAR,144.9720579,-37.81186633,MELBOURNE
242,THE VILLAGE STORE,144.891681,-37.816645,MARIBYRNONG CITY
243,MAMMA MIA PIZZA,145.0447778,-37.85367669,STONNINGTON
244,TIRNAVOS IMPORTS,145.097817,-37.905093,MONASH CITY
245,LITTLE BIRD CAFE BALLARAT,143.8573873,-37.5622779,BALLARAT CITY
246,THE SPORTING GLOBE BAR AND GRILL,144.925657,-37.768765,MOONEE VALLEY CITY
247,RHYLL YACHT CLUB,145.309701,-38.462202,BASS COAST SHIRE
248,BEASLEY'S NURSERY AND TEAHOUSE,145.1768043,-37.74951926,MANNINGHAM
249,LA PORCHETTA MILL PARK,145.075271,-37.659266,WHITTLESEA
250,null,143.9749643,-38.5404819,SURF COAST
251,GRASSHOPPERS FEAST,144.9643876,-37.81412219,MELBOURNE
252,PICKET FENCE 3220,144.3447529,-38.15834725,GREATER GEELONG
253,303,144.998403,-37.77134,DAREBIN
254,MAEVE FOX,144.997534,-37.826649,YARRA
255,WATTLE MOTEL,145.1228697,-37.02187262,MITCHELL
256,ROSCO'S BISTRO,144.9761191,-37.83617789,MELBOURNE
257,ECHUCA RACING CLUB,144.790463,-36.161342,CAMPASPE
258,SMILE BUFFALO,145.0166039,-37.97641355,BAYSIDE
259,SAMSARA RESTAURANT,145.1429967,-37.89052175,MONASH CITY
260,KURUNJANG PARK TENNIS CLUB INC,144.584875,-37.674139,MELTON
261,SICHUAN HOUSE,144.9683215,-37.81100886,MELBOURNE
262,"EPIROTIC PHILANTHROPIC SOCIETY \DODONI\""""",144.915076,-37.776604,MOONEE VALLEY CITY
263,BUCKLEY PARK CRICKET CLUB,144.8983687,-37.7445636,MOONEE VALLEY CITY
264,EPPING CITY SOCCER CLUB INC,145.0225273,-37.6433053,WHITTLESEA
265,DRAGON TOWN CHINESE & THAI RESTAURANT,145.036592,-38.216798,MORNINGTON PENINSULA SHIRE
266,INFUSE CAMBERWELL,145.0562774,-37.82952792,BOROONDARA
267,COLONIAL MOTOR INN BAIRNSDALE,147.6161498,-37.82963751,EAST GIPPSLAND
268,SANDRINGHAM YACHT CLUB,144.996515,-37.946038,BAYSIDE
269,ALMA RESTAURANT,144.3579326,-38.14857138,GREATER GEELONG
270,CHINA GARDEN RESTAURANT,145.1574058,-38.11187304,FRANKSTON
271,KYNETON BUSHLAND RESORT,144.4679662,-37.22150207,MACEDON RANGES
272,DIAMOND PALACE CHINESE RESTAURANT,144.83167,-37.785906,BRIMBANK CITY
273,RITCHIES ASPENDALE GARDENS,145.117718,-38.022002,KINGSTON CITY
274,NACHOS MEXICAN CANTINA,145.109884,-37.882442,MONASH CITY
275,STICCADO CAFE,146.063383,-38.204035,BAW BAW SHIRE
276,NAPOLETANA PIZZA & PASTA,144.343691,-38.111087,GREATER GEELONG
277,VICTORIAN AMATEUR FOOTBALL ASSOCIATION UMPIRES' ASSOCIATION INC,144.992541,-37.891026,BAYSIDE
278,SYDENHAM CELLARS,144.7657978,-37.69492638,BRIMBANK CITY
279,GREENWOOD LOFT,144.9827842,-37.80619303,YARRA
280,TRINITY GRAMMAR SCHOOL KEW,145.0356478,-37.80987602,BOROONDARA
281,SERBIAN ORTHODOX CHURCH OF ST PETER AND PAUL,146.863445,-36.111054,WODONGA RURAL CITY
282,LORD CARDIGAN,144.9531645,-37.8411077,PORT PHILLIP CITY
283,PARKWOOD TENNIS CLUB,145.246082,-37.78018,MAROONDAH
284,ALEXO PIZZA AND BISTRO,142.2371176,-38.38461826,MOYNE
285,JACKS HOUSE CAFE,145.039601,-37.85815,STONNINGTON
286,SWAN HILL JOCKEY CLUB,143.5485566,-35.34685732,SWAN HILL
287,SAZIO RESTAURANT BAR & CAFE,145.01629,-37.97369575,BAYSIDE
288,LEGENDS ON HANSEN,147.9058415,-36.1951074,TOWONG SHIRE
289,NHA TRANG VIETNAMESE RESTAURANT,145.120845,-38.144661,FRANKSTON
290,CASTLEMAINE COLONIAL MOTEL AND APARTMENTS,144.2177202,-37.06188418,MOUNT ALEXANDER SHIRE
291,MELBOURNE HWARO BBQ RESTAURANT,144.9557028,-37.81515861,MELBOURNE
292,CALCUTTA CLUB,144.9024,-37.8618139,HOBSONS BAY
293,CROWN COLLEGE,144.9586751,-37.8239424,MELBOURNE
294,CARMELO'S CAFE,144.9779122,-37.77921789,MORELAND
295,VICTORIAN SIKH ASSOCIATION CLUBHOUSE,145.10077,-37.86798,MONASH CITY
296,VILLA-CATERINA WINES,144.3524782,-38.13062246,GREATER GEELONG
297,CAFE JAS,142.1990414,-36.71449834,HORSHAM
298,CAFE JAS,142.1990414,-36.71449834,HORSHAM
299,KANELA BAR RESTAURANT,144.9765237,-37.79830408,YARRA
300,PINOCCHIO'S PIZZA,144.9912542,-37.8391226,STONNINGTON
301,MT ELIZA ESTATE,145.0682402,-38.2051333,MORNINGTON PENINSULA SHIRE
302,DIGGERS VEGIE KITCHEN,144.1855208,-38.4087321,SURF COAST
303,SYDENHAM/HILLSIDE FOOTBALL CLUB INC,144.7402419,-37.6846529,MELTON
304,FRANKS SUPERMARKET,144.8521206,-37.72474939,BRIMBANK CITY
305,HENDERSON HARDIE,146.356286,-36.784997,WANGARATTA
306,ARTEE CAFE,144.966343,-37.805666,MELBOURNE
307,FIRST CHOICE LIQUOR SUPERSTORE,145.2989556,-38.06712756,CASEY
308,null,144.9514181,-37.80283061,MELBOURNE
309,NORTHERN GIT,145.000513,-37.757903,DAREBIN
310,CASA DI TUTTI,144.891822,-37.805302,MARIBYRNONG CITY
311,LEONGATHA RSL,145.945246,-38.475699,SOUTH GIPPSLAND
312,HALLS GAP CRICKET CLUB,142.5205069,-37.13612103,NORTHERN GRAMPIANS SHIRE
313,OVAL MOTEL,144.2744398,-36.75481638,GREATER BENDIGO
314,SPQR,144.958275,-37.809095,MELBOURNE
315,TULIP THAI RESTAURANT,145.3665181,-38.04471502,CARDINIA
316,LORELEI BED & BREAKFAST,141.6012622,-38.35064514,GLENELG
317,BEVERFORD TAVERN & TAKE AWAY,143.4804884,-35.23346629,SWAN HILL
318,VILLAGE CANTINA,144.8906691,-37.81709378,MARIBYRNONG CITY
319,FENIX EVENTS,145.0144306,-37.81221182,YARRA
320,ENDEAVOUR HILLS SPORTS & SOCIAL CLUB,145.2405946,-37.9814922,CASEY
321,MILCH CAFE BAR,147.276249,-36.865399,FALLS CREEK ALPINE RESORT (UNINC)
322,MID CITY PLANTATION MOTEL,142.1579579,-34.18848425,MILDURA
323,BEACH HUT CAFE,145.1910487,-38.30792915,MORNINGTON PENINSULA SHIRE
324,MELT WINDSOR,144.993127,-37.852176,STONNINGTON
325,DAN MURPHYS,145.0096712,-37.8194369,YARRA
326,KYNETON & HANGING ROCK RACING CLUB,144.4419689,-37.24007551,MACEDON RANGES
327,MERCADANTE WOODFIRED PIZZA,144.9660791,-37.80409046,MELBOURNE
328,NORTHVALE JUNIOR FOOTBALL CLUB,145.1629312,-37.92729457,MONASH CITY
329,THAI NOODLE & RICE BAR,145.033837,-37.918045,GLEN EIRA CITY
330,BRANDY CREEK & DINNER PLAIN LICENSED SUPERMARKET,147.2402957,-37.02228649,ALPINE
331,CURATORS COLLECTIVE,144.9229678,-37.76292234,MOONEE VALLEY CITY
332,CAFFE DANIELE,144.1894386,-38.4045762,SURF COAST
333,TONY'S PIZZA RESTAURANT,145.04982,-36.313697,CAMPASPE
334,NEW YORK TOMATO CAFE BAR,144.99252,-37.813351,YARRA
335,LIQUORLAND,145.267294,-38.004093,CASEY
336,I LOVE DUMPLINGS,145.001184,-37.818961,YARRA
337,OBSERVATORY COTTAGES,145.352818,-37.830137,YARRA RANGES
338,TOPELZ B.Y.O. RESTAURANT AND TAKE-AWAY,144.992778,-37.855838,STONNINGTON
339,COMFORT INN & SUITES NAGAMBIE LAKES,145.1525173,-36.78677075,STRATHBOGIE
340,DAVID JONES,145.052945,-37.9587376,KINGSTON CITY
341,FU MAN LOU PTY LTD,143.8593708,-37.56151219,BALLARAT CITY
342,WILDWOOD RETREAT,143.8644564,-38.4435012,SURF COAST
343,DON DON,144.9595447,-37.81184318,MELBOURNE
344,SIAM TERRACE,145.2859173,-37.8608618,KNOX CITY
345,SUNRAYSIA MOTEL & HOLIDAY APARTMENTS,142.1376499,-34.20524583,MILDURA
346,THE HEALTHY HUB WELLNESS CENTRE,143.864199,-37.562964,BALLARAT CITY
347,OLD CRYSTAL JADE,144.9670521,-37.81173494,MELBOURNE
348,BOBS YOUR UNCLE CAFE,145.149903,-37.788957,MANNINGHAM
349,ORIENT FOODIES,145.006893,-37.819589,YARRA
350,MCMILLANS OF METUNG RESORT,147.8599099,-37.88299653,EAST GIPPSLAND
351,MALAYA INN RESTAURANT,145.109193,-37.781786,MANNINGHAM
352,PIER FRONT PIZZERIA,144.6544617,-38.11563521,GREATER GEELONG
353,SEAVIEW CELLARS,145.045835,-37.979137,BAYSIDE
354,MARCO'S IGA PLUS LIQUOR,145.3170564,-37.98058545,CASEY
355,OCEAN KING CHINESE RESTAURANT,145.163388,-37.88036,MONASH CITY
356,SOUTH DANDENONG SOCCER CLUB,145.212222,-38.00099,GREATER DANDENONG CITY
357,LIQUORLAND,143.8408543,-37.59927005,BALLARAT CITY
358,OLDTOWN KOPITIAM,144.9668228,-37.81222663,MELBOURNE
359,ADANALI TURKISH RESTAURANT,144.963712,-37.756704,MORELAND
360,NICHOLS POINT TENNIS CLUB,142.220128,-34.191737,MILDURA
361,GOLDSMITH MOTEL,142.0202374,-37.74139188,SOUTHERN GRAMPIANS SHIRE
362,THE HERITAGE GOLF & COUNTRY CLUB,145.299145,-37.719264,YARRA RANGES
363,THE KEY CLUB,144.9687984,-37.81060255,MELBOURNE
364,HPR WINES,145.049829,-38.294191,MORNINGTON PENINSULA SHIRE
365,ORGANIC WHOLE FOODS,144.9837666,-37.8007646,YARRA
366,CINQUECENTO RISTORANTE,145.103856,-37.910429,MONASH CITY
367,CAFFE MACCHIATO,145.112206,-37.772263,MANNINGHAM
368,KOPAN GRILL,145.0579053,-37.82614821,BOROONDARA
369,THANH NGA NINE VIETNAMESE RESTAURANT & BAR,144.996771,-37.810333,YARRA
370,WESTERNPORT YACHT CLUB,145.1258144,-38.39115855,MORNINGTON PENINSULA SHIRE
371,PRUDENCE,144.954048,-37.805453,MELBOURNE
372,MELTON RUGBY UNION FOOTBALL CLUB,144.59062,-37.685051,MELTON
373,ROAST DUCK INN,145.1220469,-37.820347,WHITEHORSE CITY
374,THE TETLEY'S COMPANY,145.047119,-37.897152,GLEN EIRA CITY
375,BUDDHA'S BELLY,144.9926056,-37.8549403,STONNINGTON
376,THE AUSTRALIAN CLUB,144.9589951,-37.81680434,MELBOURNE
377,null,144.839511,-37.611492,HUME
378,ORBOST FOODWORKS,148.4549744,-37.70774335,EAST GIPPSLAND
379,STRATHALLAN GOLF CLUB,145.0561282,-37.71429635,DAREBIN
380,THE EUROPEAN,144.972605,-37.810956,MELBOURNE
381,BRINGALBIT,144.5512585,-37.16498983,MACEDON RANGES
382,WALKERS IGA,143.9201312,-35.7324486,GANNAWARRA
383,WESTMEADOWS TENNIS CLUB,144.883719,-37.676614,HUME
384,ZONE BOWLING,145.1649265,-37.8354345,WHITEHORSE CITY
385,SAIGON ROSE,144.993666,-37.851158,STONNINGTON
386,BACASH RESTAURANT,144.981967,-37.83424165,MELBOURNE
387,WINTON MOTOR RACEWAY,146.081981,-36.518718,BENALLA
388,CHAMPIONS IGA KANGAROO FLAT,144.2432551,-36.79481901,GREATER BENDIGO
389,KAAYAL INDIAN CUISINE,145.015257,-37.671654,WHITTLESEA
390,MALDON IGA EVERYDAY SUPERMARKET,144.068932,-36.997047,MOUNT ALEXANDER SHIRE
391,COLAC & DISTRICT FOOTBALL UMPIRES ASSOCIATION,143.581837,-38.334152,COLAC OTWAY
392,GOLF DRIVING RANGE (SANDRINGHAM),145.030905,-37.957541,BAYSIDE
393,JOEY SMALLS,144.961626,-37.771078,MORELAND
394,QUAY WEST SUITES,144.9672864,-37.82034446,MELBOURNE
395,VILLAGE VINEYARD,144.991251,-37.788106,YARRA
396,MARIA'S COFFEE HOUSE & DELI,144.977726,-37.780762,YARRA
397,"BWS - BEER, WINE, SPIRITS",144.3925087,-38.17062395,GREATER GEELONG
398,MILL PARK TENNIS CLUB,145.064843,-37.670992,WHITTLESEA
399,CENTENARY CELLARS,145.074511,-37.915195,GLEN EIRA CITY
400,LONGRIVER,145.008378,-37.866566,PORT PHILLIP CITY
401,PINOT NOW & INTELLIGENT WINE,144.9522837,-37.80961356,MELBOURNE
402,MAGGIE'S BAR,144.522115,-38.26803025,GREATER GEELONG
403,LIBBY REID CATERING,145.0089846,-37.82673533,YARRA
404,WARRNAMBOOL INDOOR TENNIS CENTRE,142.4936266,-38.36943915,WARRNAMBOOL CITY
